[Wed Jun 10 03:13:17 CST 2026] train rslora_vanilla variant=rslora mode=vanilla steps=100
Loading checkpoint shards:   0%|          | 0/6 [00:00<?, ?it/s]Loading checkpoint shards:  50%|█████     | 3/6 [00:00<00:00, 13.95it/s]Loading checkpoint shards:  83%|████████▎ | 5/6 [00:00<00:00, 13.86it/s]Loading checkpoint shards: 100%|██████████| 6/6 [00:00<00:00, 15.05it/s]
{"task": "commonsenseqa", "id": "8b23cd355ffc8b6e7aa5459ffb21b4e0", "gold": "B", "pred": "E", "correct": false}
{"task": "commonsenseqa", "id": "d78baca23e0a636a8961e17119047e63", "gold": "C", "pred": "C", "correct": true}
{"task": "commonsenseqa", "id": "a5dcac512870e79f5aa2b22dbd662404", "gold": "B", "pred": "B", "correct": true}
{"task": "commonsenseqa", "id": "c7526b682e64f355384631b35cd78fc9", "gold": "B", "pred": "B", "correct": true}
{"task": "commonsenseqa", "id": "1ef68db97654f30cd3701b942fadc934", "gold": "B", "pred": "B", "correct": true}
{"task": "arc_challenge", "id": "593", "gold": "A", "pred": "A", "correct": true}
{"task": "arc_challenge", "id": "171", "gold": "D", "pred": "D", "correct": true}
{"task": "arc_challenge", "id": "34", "gold": "A", "pred": "C", "correct": false}
{"task": "arc_challenge", "id": "628", "gold": "C", "pred": "C", "correct": true}
{"task": "arc_challenge", "id": "867", "gold": "C", "pred": "C", "correct": true}
{"task": "arc_challenge", "id": "776", "gold": "A", "pred": "A", "correct": true}
{"task": "arc_challenge", "id": "1085", "gold": "A", "pred": "A", "correct": true}
{"task": "arc_challenge", "id": "733", "gold": "C", "pred": "C", "correct": true}
{"task": "arc_challenge", "id": "266", "gold": "A", "pred": "A", "correct": true}
{"task": "arc_challenge", "id": "393", "gold": "B", "pred": "B", "correct": true}
{"task": "arc_challenge", "id": "547", "gold": "C", "pred": "C", "correct": true}
{"task": "arc_challenge", "id": "910", "gold": "D", "pred": "D", "correct": true}
{"task": "arc_challenge", "id": "28", "gold": "C", "pred": "C", "correct": true}
{"task": "arc_challenge", "id": "452", "gold": "D", "pred": "B", "correct": false}
{"task": "arc_challenge", "id": "931", "gold": "B", "pred": "C", "correct": false}
{"task": "arc_challenge", "id": "50", "gold": "D", "pred": "D", "correct": true}
{"task": "arc_challenge", "id": "216", "gold": "D", "pred": "D", "correct": true}
{"task": "arc_challenge", "id": "175", "gold": "A", "pred": "B", "correct": false}
{"task": "arc_challenge", "id": "1020", "gold": "C", "pred": "C", "correct": true}
{"task": "arc_challenge", "id": "862", "gold": "D", "pred": "D", "correct": true}
{"task": "arc_challenge", "id": "40", "gold": "C", "pred": "C", "correct": true}
{"task": "arc_challenge", "id": "1049", "gold": "A", "pred": "A", "correct": true}
{"task": "arc_challenge", "id": "883", "gold": "C", "pred": "C", "correct": true}
{"task": "arc_challenge", "id": "735", "gold": "D", "pred": "B", "correct": false}
{"task": "arc_challenge", "id": "117", "gold": "C", "pred": "C", "correct": true}
{"task": "arc_challenge", "id": "421", "gold": "C", "pred": "C", "correct": true}
{"task": "arc_challenge", "id": "72", "gold": "B", "pred": "B", "correct": true}
{"task": "arc_challenge", "id": "755", "gold": "D", "pred": "D", "correct": true}
{"task": "arc_challenge", "id": "352", "gold": "D", "pred": "D", "correct": true}
{"task": "arc_challenge", "id": "442", "gold": "A", "pred": "A", "correct": true}
{"task": "arc_challenge", "id": "742", "gold": "B", "pred": "B", "correct": true}
{"task": "arc_challenge", "id": "1158", "gold": "A", "pred": "A", "correct": true}
{"task": "arc_challenge", "id": "1171", "gold": "A", "pred": "A", "correct": true}
{"task": "arc_challenge", "id": "576", "gold": "A", "pred": "A", "correct": true}
{"task": "arc_challenge", "id": "643", "gold": "B", "pred": "B", "correct": true}
{"task": "arc_challenge", "id": "970", "gold": "A", "pred": "A", "correct": true}
{"task": "arc_challenge", "id": "363", "gold": "A", "pred": "A", "correct": true}
{"task": "arc_challenge", "id": "989", "gold": "D", "pred": "B", "correct": false}
{"task": "arc_challenge", "id": "916", "gold": "B", "pred": "B", "correct": true}
{"task": "arc_challenge", "id": "335", "gold": "D", "pred": "D", "correct": true}
{"task": "arc_challenge", "id": "372", "gold": "B", "pred": "B", "correct": true}
{"task": "arc_challenge", "id": "365", "gold": "B", "pred": "B", "correct": true}
{"task": "arc_challenge", "id": "1092", "gold": "B", "pred": "B", "correct": true}
{"task": "arc_challenge", "id": "662", "gold": "C", "pred": "C", "correct": true}
{"task": "arc_challenge", "id": "1065", "gold": "C", "pred": "B", "correct": false}
{"task": "arc_challenge", "id": "400", "gold": "C", "pred": "C", "correct": true}
{"task": "arc_challenge", "id": "234", "gold": "C", "pred": "C", "correct": true}
{"task": "arc_challenge", "id": "168", "gold": "A", "pred": "A", "correct": true}
{"task": "arc_challenge", "id": "201", "gold": "C", "pred": "C", "correct": true}
{"task": "arc_challenge", "id": "872", "gold": "C", "pred": "C", "correct": true}
{"task": "hellaswag", "id": "4749", "gold": "B", "pred": "B", "correct": true}
{"task": "hellaswag", "id": "1368", "gold": "A", "pred": "A", "correct": true}
{"task": "hellaswag", "id": "279", "gold": "A", "pred": "D", "correct": false}
{"task": "hellaswag", "id": "9699", "gold": "C", "pred": "D", "correct": false}
{"task": "hellaswag", "id": "5025", "gold": "C", "pred": "C", "correct": true}
{"task": "hellaswag", "id": "6942", "gold": "C", "pred": "B", "correct": false}
{"task": "hellaswag", "id": "6212", "gold": "B", "pred": "B", "correct": true}
{"task": "hellaswag", "id": "8684", "gold": "B", "pred": "C", "correct": false}
{"task": "hellaswag", "id": "5866", "gold": "B", "pred": "B", "correct": true}
{"task": "hellaswag", "id": "2134", "gold": "B", "pred": "B", "correct": true}
{"task": "hellaswag", "id": "3145", "gold": "D", "pred": "D", "correct": true}
{"task": "hellaswag", "id": "4380", "gold": "A", "pred": "C", "correct": false}
{"task": "hellaswag", "id": "7283", "gold": "B", "pred": "D", "correct": false}
{"task": "hellaswag", "id": "230", "gold": "B", "pred": "D", "correct": false}
{"task": "hellaswag", "id": "3621", "gold": "A", "pred": "B", "correct": false}
{"task": "hellaswag", "id": "7455", "gold": "D", "pred": "D", "correct": true}
{"task": "hellaswag", "id": "405", "gold": "C", "pred": "C", "correct": true}
{"task": "hellaswag", "id": "1735", "gold": "A", "pred": "B", "correct": false}
{"task": "hellaswag", "id": "1405", "gold": "C", "pred": "C", "correct": true}
{"task": "hellaswag", "id": "8163", "gold": "A", "pred": "A", "correct": true}
{"task": "hellaswag", "id": "6901", "gold": "B", "pred": "B", "correct": true}
{"task": "hellaswag", "id": "320", "gold": "D", "pred": "D", "correct": true}
{"task": "hellaswag", "id": "8398", "gold": "B", "pred": "B", "correct": true}
{"task": "hellaswag", "id": "7066", "gold": "A", "pred": "A", "correct": true}
{"task": "hellaswag", "id": "5881", "gold": "A", "pred": "A", "correct": true}
{"task": "hellaswag", "id": "942", "gold": "C", "pred": "C", "correct": true}
{"task": "hellaswag", "id": "3368", "gold": "C", "pred": "C", "correct": true}
{"task": "hellaswag", "id": "578", "gold": "D", "pred": "A", "correct": false}
{"task": "hellaswag", "id": "9652", "gold": "D", "pred": "C", "correct": false}
{"task": "hellaswag", "id": "6047", "gold": "B", "pred": "B", "correct": true}
{"task": "hellaswag", "id": "2816", "gold": "C", "pred": "C", "correct": true}
{"task": "hellaswag", "id": "3539", "gold": "B", "pred": "B", "correct": true}
{"task": "hellaswag", "id": "5943", "gold": "B", "pred": "B", "correct": true}
{"task": "hellaswag", "id": "9265", "gold": "B", "pred": "A", "correct": false}
{"task": "hellaswag", "id": "6040", "gold": "C", "pred": "C", "correct": true}
{"task": "hellaswag", "id": "9372", "gold": "B", "pred": "B", "correct": true}
{"task": "hellaswag", "id": "4608", "gold": "C", "pred": "A", "correct": false}
{"task": "hellaswag", "id": "5150", "gold": "B", "pred": "B", "correct": true}
{"task": "hellaswag", "id": "9387", "gold": "C", "pred": "C", "correct": true}
{"task": "hellaswag", "id": "1404", "gold": "D", "pred": "D", "correct": true}
{"task": "hellaswag", "id": "7767", "gold": "B", "pred": "B", "correct": true}
{"task": "hellaswag", "id": "2910", "gold": "C", "pred": "C", "correct": true}
{"task": "hellaswag", "id": "7914", "gold": "B", "pred": "B", "correct": true}
{"task": "hellaswag", "id": "9676", "gold": "D", "pred": "D", "correct": true}
{"task": "hellaswag", "id": "7331", "gold": "A", "pred": "B", "correct": false}
{"task": "hellaswag", "id": "2680", "gold": "C", "pred": "C", "correct": true}
{"task": "hellaswag", "id": "2982", "gold": "B", "pred": "B", "correct": true}
{"task": "hellaswag", "id": "2925", "gold": "B", "pred": "D", "correct": false}
{"task": "hellaswag", "id": "8742", "gold": "D", "pred": "D", "correct": true}
{"task": "hellaswag", "id": "5298", "gold": "D", "pred": "D", "correct": true}
{"task": "boolq", "id": "3192", "gold": "yes", "pred": "yes", "correct": true}
{"task": "boolq", "id": "1187", "gold": "no", "pred": "no", "correct": true}
{"task": "boolq", "id": "342", "gold": "yes", "pred": "no", "correct": false}
{"task": "boolq", "id": "69", "gold": "yes", "pred": "yes", "correct": true}
{"task": "boolq", "id": "2424", "gold": "yes", "pred": "yes", "correct": true}
{"task": "boolq", "id": "1256", "gold": "no", "pred": "no", "correct": true}
{"task": "boolq", "id": "1735", "gold": "no", "pred": "no", "correct": true}
{"task": "boolq", "id": "1553", "gold": "no", "pred": "no", "correct": true}
{"task": "boolq", "id": "2171", "gold": "no", "pred": "yes", "correct": false}
{"task": "boolq", "id": "1466", "gold": "yes", "pred": "yes", "correct": true}
{"task": "boolq", "id": "533", "gold": "no", "pred": "yes", "correct": false}
{"task": "boolq", "id": "2973", "gold": "yes", "pred": "yes", "correct": true}
{"task": "boolq", "id": "786", "gold": "no", "pred": "yes", "correct": false}
{"task": "boolq", "id": "1095", "gold": "yes", "pred": "yes", "correct": true}
{"task": "boolq", "id": "1820", "gold": "yes", "pred": "no", "correct": false}
{"task": "boolq", "id": "57", "gold": "yes", "pred": "yes", "correct": true}
{"task": "boolq", "id": "905", "gold": "yes", "pred": "yes", "correct": true}
{"task": "boolq", "id": "2540", "gold": "no", "pred": "no", "correct": true}
{"task": "boolq", "id": "1863", "gold": "yes", "pred": "yes", "correct": true}
{"task": "boolq", "id": "101", "gold": "no", "pred": "yes", "correct": false}
{"task": "boolq", "id": "433", "gold": "no", "pred": "no", "correct": true}
{"task": "boolq", "id": "351", "gold": "no", "pred": "no", "correct": true}
{"task": "boolq", "id": "2908", "gold": "no", "pred": "no", "correct": true}
{"task": "boolq", "id": "2040", "gold": "yes", "pred": "yes", "correct": true}
{"task": "boolq", "id": "1725", "gold": "no", "pred": "yes", "correct": false}
{"task": "boolq", "id": "80", "gold": "no", "pred": "no", "correct": true}
{"task": "boolq", "id": "2099", "gold": "yes", "pred": "yes", "correct": true}
{"task": "boolq", "id": "2570", "gold": "no", "pred": "no", "correct": true}
{"task": "boolq", "id": "3007", "gold": "no", "pred": "no", "correct": true}
{"task": "boolq", "id": "1766", "gold": "yes", "pred": "yes", "correct": true}
{"task": "boolq", "id": "1470", "gold": "no", "pred": "no", "correct": true}
{"task": "boolq", "id": "3157", "gold": "yes", "pred": "yes", "correct": true}
{"task": "boolq", "id": "235", "gold": "no", "pred": "no", "correct": true}
{"task": "boolq", "id": "842", "gold": "yes", "pred": "yes", "correct": true}
{"task": "boolq", "id": "3207", "gold": "no", "pred": "no", "correct": true}
{"task": "boolq", "id": "144", "gold": "no", "pred": "no", "correct": true}
{"task": "boolq", "id": "2413", "gold": "yes", "pred": "yes", "correct": true}
{"task": "boolq", "id": "1511", "gold": "yes", "pred": "yes", "correct": true}
{"task": "boolq", "id": "2694", "gold": "no", "pred": "no", "correct": true}
{"task": "boolq", "id": "704", "gold": "yes", "pred": "yes", "correct": true}
{"task": "boolq", "id": "2543", "gold": "yes", "pred": "yes", "correct": true}
{"task": "boolq", "id": "884", "gold": "no", "pred": "no", "correct": true}
{"task": "boolq", "id": "3011", "gold": "yes", "pred": "yes", "correct": true}
{"task": "boolq", "id": "1485", "gold": "yes", "pred": "yes", "correct": true}
{"task": "boolq", "id": "2316", "gold": "no", "pred": "no", "correct": true}
{"task": "boolq", "id": "3112", "gold": "no", "pred": "no", "correct": true}
{"task": "boolq", "id": "1510", "gold": "yes", "pred": "yes", "correct": true}
{"task": "boolq", "id": "2343", "gold": "yes", "pred": "yes", "correct": true}
{"task": "boolq", "id": "1152", "gold": "yes", "pred": "yes", "correct": true}
{"task": "boolq", "id": "2705", "gold": "yes", "pred": "no", "correct": false}
{
  "mmlu_pro": {
    "accuracy": 0.38,
    "n": 50,
    "seconds": 94.31899452209473,
    "peak_mem_gb": 15.53784990310669
  },
  "pubmedqa": {
    "accuracy": 0.74,
    "n": 50,
    "seconds": 109.29311037063599,
    "peak_mem_gb": 15.483989238739014
  },
  "ceval_computer_network": {
    "accuracy": 0.6,
    "n": 50,
    "seconds": 58.37385559082031,
    "peak_mem_gb": 15.15539026260376
  },
  "sciq": {
    "accuracy": 0.88,
    "n": 50,
    "seconds": 59.87390947341919,
    "peak_mem_gb": 15.132664203643799
  },
  "winogrande": {
    "accuracy": 0.78,
    "n": 50,
    "seconds": 59.63199496269226,
    "peak_mem_gb": 15.101815223693848
  },
  "commonsenseqa": {
    "accuracy": 0.84,
    "n": 50,
    "seconds": 59.728352308273315,
    "peak_mem_gb": 15.122297763824463
  },
  "arc_challenge": {
    "accuracy": 0.86,
    "n": 50,
    "seconds": 58.241326332092285,
    "peak_mem_gb": 15.156818866729736
  },
  "hellaswag": {
    "accuracy": 0.7,
    "n": 50,
    "seconds": 77.14102411270142,
    "peak_mem_gb": 15.266828536987305
  },
  "boolq": {
    "accuracy": 0.84,
    "n": 50,
    "seconds": 69.91733050346375,
    "peak_mem_gb": 15.349694728851318
  }
}
[Wed Jun 10 03:29:56 CST 2026] train dora_vanilla variant=dora mode=vanilla steps=100
Loading checkpoint shards:   0%|          | 0/6 [00:00<?, ?it/s]Loading checkpoint shards: 100%|██████████| 6/6 [00:00<00:00, 163.49it/s]
gradient_checkpointing skipped: LLaDAModelLM does not support gradient checkpointing.
trainable params: 11,272,192 || all params: 8,026,853,376 || trainable%: 0.1404
{"step": 1, "loss": 0.035245638340711594, "choice_loss": 0.0005279577453620732, "denoise_loss": 0.035245638340711594, "consistency_loss": 0.0}
{"step": 10, "loss": 0.4369864761829376, "choice_loss": 0.42870065569877625, "denoise_loss": 0.4369864761829376, "consistency_loss": 0.0}
{"step": 20, "loss": 0.07387299090623856, "choice_loss": 0.0697668120265007, "denoise_loss": 0.07387299090623856, "consistency_loss": 0.0}
{"step": 30, "loss": 0.6573857069015503, "choice_loss": 0.6353616118431091, "denoise_loss": 0.6573857069015503, "consistency_loss": 0.0}
{"step": 40, "loss": 0.014233144000172615, "choice_loss": 0.012241940945386887, "denoise_loss": 0.014233144000172615, "consistency_loss": 0.0}
{"step": 50, "loss": 1.3718695640563965, "choice_loss": 1.3396656513214111, "denoise_loss": 1.3718695640563965, "consistency_loss": 0.0}
{"step": 60, "loss": 0.005742955021560192, "choice_loss": 0.0023258081637322903, "denoise_loss": 0.005742955021560192, "consistency_loss": 0.0}
{"step": 70, "loss": 0.0030725435353815556, "choice_loss": 0.0021983047481626272, "denoise_loss": 0.0030725435353815556, "consistency_loss": 0.0}
{"step": 80, "loss": 0.036983001977205276, "choice_loss": 0.03458451107144356, "denoise_loss": 0.036983001977205276, "consistency_loss": 0.0}
{"step": 90, "loss": 1.5677026510238647, "choice_loss": 1.5639148950576782, "denoise_loss": 1.5677026510238647, "consistency_loss": 0.0}
{"step": 100, "loss": 0.0019154074834659696, "choice_loss": 0.0008562712464481592, "denoise_loss": 0.0019154074834659696, "consistency_loss": 0.0}
[Wed Jun 10 03:34:31 CST 2026] eval dora_vanilla
Loading checkpoint shards:   0%|          | 0/6 [00:00<?, ?it/s]Loading checkpoint shards: 100%|██████████| 6/6 [00:00<00:00, 164.73it/s]
{"task": "mmlu_pro", "id": "4888", "gold": "H", "pred": "H", "correct": true}
{"task": "mmlu_pro", "id": "1458", "gold": "C", "pred": "I", "correct": false}
{"task": "mmlu_pro", "id": "351", "gold": "H", "pred": "H", "correct": true}
{"task": "mmlu_pro", "id": "9891", "gold": "I", "pred": "I", "correct": true}
{"task": "mmlu_pro", "id": "5167", "gold": "B", "pred": "B", "correct": true}
{"task": "mmlu_pro", "id": "7112", "gold": "G", "pred": "A", "correct": false}
{"task": "mmlu_pro", "id": "6376", "gold": "E", "pred": "E", "correct": true}
{"task": "mmlu_pro", "id": "8872", "gold": "A", "pred": "C", "correct": false}
{"task": "mmlu_pro", "id": "6026", "gold": "A", "pred": "F", "correct": false}
{"task": "mmlu_pro", "id": "2234", "gold": "C", "pred": "I", "correct": false}
{"task": "mmlu_pro", "id": "12119", "gold": "F", "pred": "I", "correct": false}
{"task": "mmlu_pro", "id": "3266", "gold": "J", "pred": "B", "correct": false}
{"task": "mmlu_pro", "id": "4512", "gold": "D", "pred": "D", "correct": true}
{"task": "mmlu_pro", "id": "7463", "gold": "D", "pred": "D", "correct": true}
{"task": "mmlu_pro", "id": "302", "gold": "H", "pred": "H", "correct": true}
{"task": "mmlu_pro", "id": "3744", "gold": "A", "pred": "I", "correct": false}
{"task": "mmlu_pro", "id": "10362", "gold": "A", "pred": "C", "correct": false}
{"task": "mmlu_pro", "id": "7638", "gold": "E", "pred": "E", "correct": true}
{"task": "mmlu_pro", "id": "479", "gold": "B", "pred": "D", "correct": false}
{"task": "mmlu_pro", "id": "1830", "gold": "I", "pred": "D", "correct": false}
